UNIQUEID;RECIPEID;PRODUCTID;STATIONID;STARTTIME;ENDTIME
f33f9e7e-4cab-4a8e-ab8b-1aeb9be9d97a;PWD;fcf34396-f933-454f-9859-76ebe4246f64;ProflexVWDeviceAdapter;2022-06-23T15:03:12.831+01:00;2022-06-23T15:03:55.923+01:00
fe976c79-0bd0-4a2a-ae58-689355d543c0;PWD;8cf9f516-9a9d-4c89-9c51-454a29746f50;ProflexVWDeviceAdapter;2022-06-23T15:03:56.963+01:00;2022-06-23T15:04:45.979+01:00
eef3269e-7218-413c-86ef-5cf06d630b60;PWD;dc70aa6e-c796-4231-8b73-e36bbeb3c7cf;ProflexFordDeviceAdapter;2022-06-23T15:03:49.023+01:00;2022-06-23T15:04:54.058+01:00
8bbc8a36-60e0-4e8a-9c7b-d9ed0c4fc7e5;PWD;d15fae52-5730-4544-9ca6-5638f65fac17;ProflexVWDeviceAdapter;2022-06-23T15:04:47.131+01:00;2022-06-23T15:05:35.959+01:00
93f15efa-9a03-483c-b6f8-2d4c1e94a27a;PWD;f2c8eb51-24da-4ded-bd51-3289daa81d19;ProflexFordDeviceAdapter;2022-06-23T15:04:54.838+01:00;2022-06-23T15:05:59.032+01:00
0ed0300e-e230-4ddf-b481-cc11c962000e;PWD;2a4ba5e2-41e7-4d12-b431-0ee6221cd247;ProflexVWDeviceAdapter;2022-06-23T15:05:36.979+01:00;2022-06-23T15:06:25.958+01:00
bb5dee75-31c7-4bd8-9297-26ec04af681c;PWD;8bced744-28fc-4b8c-ab57-0eb082f6e46f;ProflexFordDeviceAdapter;2022-06-23T15:05:59.819+01:00;2022-06-23T15:07:16.192+01:00
8cb32655-18d5-430f-89fe-71ed93ddacf1;PWD;27133ef4-19d8-419c-9f56-ccd6ea012f19;ProflexVWDeviceAdapter;2022-06-23T15:06:27.262+01:00;2022-06-23T15:07:25.965+01:00
7852b0f2-f412-4164-aeae-cb62cabca6ed;PWD;3eb98be8-11be-4687-a286-b78d26e97bc3;ProflexVWDeviceAdapter;2022-06-23T15:07:27.042+01:00;2022-06-23T15:08:26.989+01:00
5054e2ee-88ce-4006-8d66-d40701bd4369;PWD;96574b57-b329-463d-900b-6b1e5621538e;ProflexFordDeviceAdapter;2022-06-23T15:07:16.883+01:00;2022-06-23T15:08:33.492+01:00
9ff5636d-2e95-468b-b633-59a39f4fca03;PWD;88114447-5271-49dd-b3d5-7a8d9507dbd2;ProflexVWDeviceAdapter;2022-06-23T15:08:28.078+01:00;2022-06-23T15:09:28.067+01:00
ccc09d4b-02a0-4d8e-a12f-9607e474f532;PWD;fd4f27cd-8922-4906-b91a-b669db55e0e1;ProflexFordDeviceAdapter;2022-06-23T15:12:21.566+01:00;2022-06-23T15:13:15.353+01:00
1e6eb48d-8414-4075-9c11-b680f03a7006;PWD;ba2a1c0b-12a8-4ac4-87b7-ae4e1915d5be;ProflexFordDeviceAdapter;2022-06-23T15:36:13.148+01:00;2022-06-23T15:37:05.554+01:00
41cbb677-4989-42bf-a2b5-59952eebda05;PWD;69c1f4cf-6634-43d7-9464-fad37920d3eb;ProflexFordDeviceAdapter;2022-06-23T15:37:06.173+01:00;2022-06-23T15:37:59.55+01:00
1e9109a4-86eb-480b-8878-faf3999d883c;PWD;777d643e-77cc-4d84-8aa2-6d54b8050511;ProflexFordDeviceAdapter;2022-06-23T15:38:00.112+01:00;2022-06-23T15:38:53.535+01:00
bc10df4d-0679-4e87-b328-1ddeef62990c;PWD;bb3f102b-9685-459d-ba23-213a2a268219;ProflexFordDeviceAdapter;2022-06-23T15:38:54.164+01:00;2022-06-23T15:39:47.541+01:00
4f049b46-7716-4cc4-9f63-f8ea2b8edb4b;PWD;fe375098-8f7b-493e-b852-6ead61901df0;ProflexFordDeviceAdapter;2022-06-23T15:39:48.206+01:00;2022-06-23T15:40:41.595+01:00
6575b179-3af7-4483-b6a4-0fc02b5cb196;PWD;094c8e4c-992e-4951-a587-e6feab3afee6;ProflexFordDeviceAdapter;2022-06-23T15:40:42.212+01:00;2022-06-23T15:41:35.638+01:00
29072d57-84bb-4ed8-ab51-d403a6c3fc01;PWD;64740d51-b2fb-4675-81b2-c3bb238915ad;ProflexFordDeviceAdapter;2022-06-23T15:41:36.103+01:00;2022-06-23T15:42:29.381+01:00
a7e0185f-7323-41ed-b99f-6cf438a44acf;PWD;1b5ff3e1-6acb-44b1-8a4a-593bd3d3826a;ProflexFordDeviceAdapter;2022-06-23T15:42:30.113+01:00;2022-06-23T15:43:23.587+01:00
6f28d027-8e66-461f-a0d1-a868d63ff1ef;PWD;9976aa7a-05e3-42a0-883b-f4d130fcf0ca;ProflexFordDeviceAdapter;2022-06-23T15:43:24.186+01:00;2022-06-23T15:44:17.84+01:00
6cba94ac-0f17-4221-a2a6-1dbfee4df432;PWD;8e01efb2-bc50-4223-a6ee-42eb689ad572;ProflexFordDeviceAdapter;2022-06-23T15:44:18.219+01:00;2022-06-23T15:45:12.363+01:00
7a2c573d-0e11-4f3c-8326-c203315b5882;PWD;5bd19d83-b330-4007-86a6-bd5353e6d5ca;ProflexFordDeviceAdapter;2022-06-23T15:45:12.608+01:00;2022-06-23T15:46:06.855+01:00
03717437-b82d-4aaa-8374-1838f4baac75;PWD;8ab90249-c312-4fc1-9809-b75aa7485444;ProflexFordDeviceAdapter;2022-06-23T15:46:07.169+01:00;2022-06-23T15:47:01.333+01:00
bd5741d3-9177-4845-8207-a349ffcf52dd;PWD;1d33bc6b-9521-40d3-8ff1-620a27d7270d;ProflexFordDeviceAdapter;2022-06-23T15:47:01.908+01:00;2022-06-23T15:47:55.384+01:00
4805d064-ed85-49e0-8c14-6d3801c624d7;PWD;1f362bfc-8d56-4102-b5d0-7e087b6acc7f;ProflexFordDeviceAdapter;2022-06-23T15:47:56.138+01:00;2022-06-23T15:48:49.437+01:00
d0e48e4d-bf34-465b-843b-790aa5071e8c;PWD;1b7dd229-d424-40b6-b1e9-f51326e03863;ProflexFordDeviceAdapter;2022-06-23T15:48:50.337+01:00;2022-06-23T15:49:47.408+01:00
02948a65-2102-4a62-91ba-555f29342c5c;PWD;3b1b9bc1-74ae-4394-8c2e-95371cd72200;ProflexFordDeviceAdapter;2022-06-23T15:49:48.129+01:00;2022-06-23T15:50:42.457+01:00
1f2e2850-1c73-41e6-8033-db705a5012a2;PWD;96f90522-6224-4db0-a9d5-45cc7d3a6b01;ProflexFordDeviceAdapter;2022-06-23T15:50:42.733+01:00;2022-06-23T15:51:36.381+01:00
8360687f-1f21-4be3-9673-9e3003705636;PWD;ea446b99-003d-4806-a343-784bac69fd95;ProflexFordDeviceAdapter;2022-06-23T15:51:37.108+01:00;2022-06-23T15:52:30.434+01:00
fd22dec6-7f98-4bc3-bb90-3e22d21f3778;PWCD;e888f1b6-fcec-4c98-9a31-732e041b3b2b;ProflexVWDeviceAdapter;2022-06-23T11:39:11.656+01:00;2022-06-23T11:39:58.949+01:00
1d5dc27a-d9ec-4bdd-a1f6-1d3b476b15f0;PWCD;ad33f7fc-8e50-484b-90c6-abcc3cd63672;ProflexVWDeviceAdapter;2022-06-23T11:39:59.697+01:00;2022-06-23T11:40:46.868+01:00
b1a89a5a-4530-4e13-8b45-68cc746374db;PWCD;e247ebd4-4d40-48bf-a329-ac94d5618397;ProflexFordDeviceAdapter;2022-06-23T11:40:04.035+01:00;2022-06-23T11:40:59.282+01:00
7443a7c6-8346-4fe9-bd28-3ee2264d44fb;PWCD;f82d3750-3e00-412f-bec7-3a55a9b0d4fd;ProflexVWDeviceAdapter;2022-06-23T11:40:47.558+01:00;2022-06-23T11:41:34.984+01:00
a7080668-fcd3-4f60-bd48-fda6e7f9dd7b;PWCD;dccd976d-d3ee-43cb-bf3a-27743a12dbb7;ProflexFordDeviceAdapter;2022-06-23T11:40:59.878+01:00;2022-06-23T11:41:56.088+01:00
60141c18-149b-4e10-9f27-67de32f06c89;PWCD;9b7f28be-dbac-476f-ad67-fcf50902cc1c;ProflexVWDeviceAdapter;2022-06-23T11:41:35.732+01:00;2022-06-23T11:42:22.85+01:00
59d33884-605f-4231-98d1-29ef6ccb9e10;PWCD;3c5858f8-22e5-44f9-88bd-5a105c9caf23;ProflexFordDeviceAdapter;2022-06-23T11:41:56.696+01:00;2022-06-23T11:42:54.374+01:00
3ef3d0a1-2443-4dd3-ab8b-340b7311942c;PWCD;a882c623-dc51-4d21-a412-7320d3b43dd7;ProflexVWDeviceAdapter;2022-06-23T11:42:23.554+01:00;2022-06-23T11:43:10.848+01:00
91be8b32-721a-4969-af83-57d87eb3143d;PWCD;58c3ae3b-d0ab-423c-bc57-22a18abfba2d;ProflexFordDeviceAdapter;2022-06-23T11:42:54.603+01:00;2022-06-23T11:43:51.104+01:00
01968a32-47a8-4a11-ba57-177420fdf1d6;PWCD;be34684b-cde7-4e72-8323-9ec65f30618b;ProflexVWDeviceAdapter;2022-06-23T11:43:11.528+01:00;2022-06-23T11:43:59.008+01:00
f440e7b6-8238-4dba-9e80-21aad93fed13;PWCD;a37f331e-ff8b-4ae2-8620-f6f528786960;ProflexVWDeviceAdapter;2022-06-23T11:43:59.24+01:00;2022-06-23T11:44:50.941+01:00
0a90791c-34ae-4572-908f-63f23de3c250;PWCD;b3bfa457-0a1f-48a2-8a50-499bcd06e4ce;ProflexFordDeviceAdapter;2022-06-23T11:43:51.41+01:00;2022-06-23T11:44:52.267+01:00
a5a31a5a-93f5-4d0c-88eb-c7ad3e484a00;PWCD;b59340ea-10c2-4a0b-889a-852ae2cf985c;ProflexVWDeviceAdapter;2022-06-23T11:44:52.146+01:00;2022-06-23T11:45:43.007+01:00
261999ee-693e-4de5-acb0-eabe8ee0b085;PWCD;100c704a-51fe-4527-9b6a-bfda1b1c2c8d;ProflexFordDeviceAdapter;2022-06-23T11:44:53.112+01:00;2022-06-23T11:45:53.101+01:00
4669a556-dc76-4eb7-8ba9-fdd46783bb25;PWCD;7fa6d3cf-e744-4c6a-9df4-a3ca21597acf;ProflexVWDeviceAdapter;2022-06-23T11:45:43.217+01:00;2022-06-23T11:46:35.04+01:00
b9d97e64-5fd5-4651-a4fd-321644610fbc;PWCD;e78f5937-5979-4381-bf85-a8e969e81a0e;ProflexFordDeviceAdapter;2022-06-23T11:45:53.633+01:00;2022-06-23T11:46:54.276+01:00
872a602a-7333-4642-a965-07874b79fb2f;PWCD;e1d08f9a-cbc6-411e-9069-a7772a19edd7;ProflexVWDeviceAdapter;2022-06-23T11:46:35.84+01:00;2022-06-23T11:47:26.893+01:00
9ca08a7d-eb01-49ba-8615-5cf0995d7734;PWCD;cd7b2f73-842f-412e-9a71-6ffd7ec3e26c;ProflexFordDeviceAdapter;2022-06-23T11:46:54.468+01:00;2022-06-23T11:47:55.286+01:00
969984f6-2847-4632-bbe0-7c3eafb49812;PWCD;1ff48b9e-f36f-4475-bb4a-1ab12c68b05a;ProflexVWDeviceAdapter;2022-06-23T11:47:27.735+01:00;2022-06-23T11:48:18.884+01:00
72715aff-de82-41de-8993-8db27e3264bc;PWCD;81cdbb2a-4e7d-41b1-a71d-932e0d9c0e7f;ProflexFordDeviceAdapter;2022-06-23T11:47:55.494+01:00;2022-06-23T11:48:56.351+01:00
605dd295-aeee-47ce-9e58-b5e1e8b4cfda;PWCD;63764f0c-9533-464d-9a25-282c3fe9fead;ProflexVWDeviceAdapter;2022-06-23T11:48:19.74+01:00;2022-06-23T11:49:15.899+01:00
1de57ac4-d561-4ca0-a896-6a4c8d126d80;PWCD;211884a9-4ddd-4826-9195-84bb540cf514;ProflexFordDeviceAdapter;2022-06-23T11:48:56.964+01:00;2022-06-23T11:50:03.277+01:00
ecfa3851-fc0f-476b-8fc5-f5b865606c6d;PWCD;679f4fe2-5876-4a4e-956f-bd947d4aba40;ProflexVWDeviceAdapter;2022-06-23T11:49:16.751+01:00;2022-06-23T11:50:12.922+01:00
2ee04fb9-99c6-4c98-9a07-484533713c1a;PWCD;c862ee0d-1d9f-4ee9-a436-21cf28716156;ProflexFordDeviceAdapter;2022-06-23T11:50:03.984+01:00;2022-06-23T11:51:09.474+01:00
124bc733-7a40-4797-8440-39fb5fbe7bd2;PWCD;0f0543b0-0d77-4626-88e0-661e2e27754c;ProflexVWDeviceAdapter;2022-06-23T11:50:13.819+01:00;2022-06-23T11:51:10.173+01:00
df5f2bab-f77b-4b7a-aa81-9d4452842081;PWCD;ac11398b-b747-470c-b585-b822c1664bbb;ProflexVWDeviceAdapter;2022-06-23T11:51:10.807+01:00;2022-06-23T11:52:06.981+01:00
e0d9e443-fcec-4dcc-bb01-efcec8fb1b87;PWCD;aa2448f8-2439-42d5-99e1-e653fa7affb2;ProflexFordDeviceAdapter;2022-06-23T11:51:10.042+01:00;2022-06-23T11:52:15.386+01:00
9e76a28e-869a-427e-bee9-cd620364c407;PWCD;fda44235-8e2e-48f6-8d7d-52531a78ad3c;ProflexVWDeviceAdapter;2022-06-23T11:52:07.301+01:00;2022-06-23T11:53:03.997+01:00
9c2ea237-8618-4791-a2e4-eef5010aa2ae;PWCD;a20cbf92-548d-46af-9da0-8c2d919df82e;ProflexFordDeviceAdapter;2022-06-23T11:52:15.953+01:00;2022-06-23T11:53:21.219+01:00
96596912-80ac-4689-9970-f60ea47561b6;PWCD;55d6c78b-a191-4dc2-9ec8-d3cbb386e098;ProflexVWDeviceAdapter;2022-06-23T11:53:04.86+01:00;2022-06-23T11:54:00.969+01:00
4910c8d5-3a99-4249-aa86-747aa2c509de;PWCD;eac60ccb-073f-43f7-b2ea-ef82fcdcc042;ProflexFordDeviceAdapter;2022-06-23T11:53:21.955+01:00;2022-06-23T11:54:36.204+01:00
3bb124f9-ef9b-4de0-800c-f750c17726fd;PWCD;b0467d7e-9376-4603-8d92-582f0fc54b0c;ProflexVWDeviceAdapter;2022-06-23T11:54:01.747+01:00;2022-06-23T11:55:05.065+01:00
e7152df3-c183-4902-9d17-17f3c5f5d894;PWCD;d2549aaa-75cd-4f97-aad4-011b38353cea;ProflexFordDeviceAdapter;2022-06-23T11:54:36.648+01:00;2022-06-23T11:55:50.318+01:00
facf73fe-fc58-49c5-bbc3-fdfcf02b91f9;PWCD;6bef6f49-0974-49a1-b90e-fd16ee254ffc;ProflexVWDeviceAdapter;2022-06-23T11:55:05.761+01:00;2022-06-23T11:56:09.192+01:00
6643539e-a19a-457e-868d-5f8ea6a19946;PWCD;0c974c77-3a78-4c79-9fce-ab64f6b3a4dd;ProflexFordDeviceAdapter;2022-06-23T11:55:50.932+01:00;2022-06-23T11:57:04.214+01:00
2ba842ff-3699-4f97-a8b6-296a27500d62;PWCD;502ae262-e76c-4b6e-8e6d-10aa260a1aa7;ProflexVWDeviceAdapter;2022-06-23T11:56:09.85+01:00;2022-06-23T11:57:12.048+01:00
5dce3f42-cef6-4b40-a24f-0c451fa5c426;PWCD;e7f4888d-c8cd-48c9-ae53-55d43caaf142;ProflexVWDeviceAdapter;2022-06-23T11:57:12.755+01:00;2022-06-23T11:58:15.041+01:00
fa7c7adb-1cfa-4a54-bfd6-9701aed050e5;PWCD;2f28c091-f238-45ed-9928-b329155c8cd5;ProflexFordDeviceAdapter;2022-06-23T11:57:04.406+01:00;2022-06-23T11:58:18.246+01:00
12799332-e1fe-49b5-9a4d-daa392a0c251;PWCD;7c830763-fa97-436e-b82a-d04b9516665e;ProflexVWDeviceAdapter;2022-06-23T11:58:15.753+01:00;2022-06-23T11:59:18.098+01:00
e0503922-ad83-4774-960c-6c8bb69466ec;PWCD;93915954-d9e8-4b49-8c70-871afadab805;ProflexFordDeviceAdapter;2022-06-23T11:58:18.874+01:00;2022-06-23T11:59:32.331+01:00
73c92fa9-80ca-423f-8761-dae21b54d1d1;PWCD;7eb70dd8-1c86-4413-8135-151614158c40;ProflexVWDeviceAdapter;2022-06-23T11:59:18.306+01:00;2022-06-23T12:00:34.109+01:00
371e8ce1-d7cd-47fb-8e6b-615163a6ac33;PWCD;851e5df5-e039-48e4-bf9f-ef8619934501;ProflexFordDeviceAdapter;2022-06-23T11:59:32.836+01:00;2022-06-23T12:00:59.394+01:00
fdf66294-4ffb-46d2-b728-37ff84247667;PWCD;fa3250e4-b3b9-4286-8a50-0e2ec142531b;ProflexVWDeviceAdapter;2022-06-23T12:00:34.342+01:00;2022-06-23T12:01:50.093+01:00
77527fbc-7824-4b7c-8a83-2c63b0ff0014;PWCD;afa06782-5e7b-4adb-83b8-d048b6acfc39;ProflexFordDeviceAdapter;2022-06-23T12:00:59.955+01:00;2022-06-23T12:02:26.385+01:00
4976f693-22d6-49cd-b55c-189726ad70cc;PWCD;410e1f2b-fbab-42a7-b007-b527aca40c56;ProflexVWDeviceAdapter;2022-06-23T12:01:50.804+01:00;2022-06-23T12:03:05.984+01:00
58445fad-28f7-4ff3-be27-5ac492f13831;PWCD;fba9fc42-7ba4-44ad-91b9-1919a44398b9;ProflexFordDeviceAdapter;2022-06-23T12:02:27.083+01:00;2022-06-23T12:03:53.318+01:00
0f11842f-93a6-446b-8654-59bdceb31c41;PWCD;df691baa-a43e-4199-95dc-fa9f4e7eefe1;ProflexVWDeviceAdapter;2022-06-23T12:03:06.719+01:00;2022-06-23T12:04:22.1+01:00
9c972ea9-e51a-41c3-bf2d-a74bb5c88eae;PWCD;3dfcf519-17c3-4f2e-8ccf-2813301bbcee;ProflexFordDeviceAdapter;2022-06-23T12:03:53.506+01:00;2022-06-23T12:05:20.496+01:00
f32adf3b-ad71-4807-99cf-a449ccbd5dcb;PWCD;5e38fdc9-990c-4d74-bcd9-1ee96837f8ed;ProflexVWDeviceAdapter;2022-06-23T12:04:22.323+01:00;2022-06-23T12:05:38.086+01:00
aba1da51-bc61-448d-bd6f-0bd8e3d7eab0;PWCD;e01bce77-c588-44ab-ab19-c3c9938f6188;ProflexFordDeviceAdapter;2022-06-23T12:05:21.046+01:00;2022-06-23T12:06:47.48+01:00
e67cfa25-53e7-42b6-8620-2697952be9b0;PWCD;20d8da6c-a378-4b9b-b440-0231d7a6fb9a;ProflexFordDeviceAdapter;2022-06-23T15:08:33.885+01:00;2022-06-23T15:09:28.155+01:00
2bd95e63-ae63-4c35-a1a6-86b45c10ae54;PWCD;53baca8b-4210-4225-805b-17de09183c30;ProflexVWDeviceAdapter;2022-06-23T15:09:29.086+01:00;2022-06-23T15:10:16.129+01:00
239b1573-88a6-4964-8d72-962c33578ae8;PWCD;3134362e-3277-4ee8-8871-8b8c32eea48f;ProflexFordDeviceAdapter;2022-06-23T15:09:28.921+01:00;2022-06-23T15:10:24.166+01:00
109df726-efd3-4fe5-9c30-ddf350ab3af6;PWCD;5efe329a-2b6d-47f7-9410-9662e9ea09f6;ProflexFordDeviceAdapter;2022-06-23T15:10:24.906+01:00;2022-06-23T15:11:20.232+01:00
9d37628d-6a9e-40f7-a756-0a78af5ed828;PWCD;dd2f1726-ced1-4536-8495-2724cb04a700;ProflexFordDeviceAdapter;2022-06-23T15:11:20.971+01:00;2022-06-23T15:12:21.336+01:00
23437c35-afe4-4c82-8978-d4fc83a02ab6;PWCD;b3d5a091-5dbd-42a6-a890-9785c6e9108f;ProflexFordDeviceAdapter;2022-06-23T15:13:15.961+01:00;2022-06-23T15:14:16.415+01:00
d6244e1f-fa69-48db-9aee-02446e77fde6;PWCD;260599f1-f8a3-45d9-9980-3db1a8b4d3c8;ProflexFordDeviceAdapter;2022-06-23T15:14:16.921+01:00;2022-06-23T15:15:17.367+01:00
048ba037-9fdd-44d9-b773-4c22e1913cff;PWCD;0a5d631d-f879-428c-8db2-c07b59f35091;ProflexFordDeviceAdapter;2022-06-23T15:15:17.616+01:00;2022-06-23T15:16:18.336+01:00
b6436860-9dd9-4390-a2f6-f8e0a1b55d7c;PWCD;248dbf3e-64ed-42e1-95df-3fa2bc9031b3;ProflexFordDeviceAdapter;2022-06-23T15:16:18.947+01:00;2022-06-23T15:17:19.229+01:00
0c10905d-7405-42d1-9cc3-15142ffa54b7;PWCD;5bd9d7aa-8e5e-4d5f-8d92-7b4cb908fac4;ProflexFordDeviceAdapter;2022-06-23T15:17:20.02+01:00;2022-06-23T15:18:25.411+01:00
8ed98a7a-8b61-4331-a3e7-eb3211d33184;PWCD;ac6e9a65-45eb-4aaf-afc9-c9144b0f78c2;ProflexFordDeviceAdapter;2022-06-23T15:18:25.607+01:00;2022-06-23T15:19:31.392+01:00
92392a28-2f78-46bf-9bc6-7e7d0ad26c0d;PWCD;e1da487a-551f-4e9e-8efd-70f00e5dd483;ProflexFordDeviceAdapter;2022-06-23T15:19:31.611+01:00;2022-06-23T15:20:37.446+01:00
42181d29-846f-4bcd-bf4e-bb667837e45b;PWCD;4922f2b2-7645-40b2-b804-e818c8a326cf;ProflexFordDeviceAdapter;2022-06-23T15:20:38.02+01:00;2022-06-23T15:21:43.335+01:00
d4cbc7f5-c9f4-4768-91ad-84854d0c3c2b;PWCD;3788452a-4923-4891-96c9-b96275f0d99b;ProflexFordDeviceAdapter;2022-06-23T15:21:43.62+01:00;2022-06-23T15:22:49.687+01:00
1cebeffe-157d-4c88-80cd-f4b27d00ec30;PWCD;c909cddb-1c7d-42a6-8703-9eb5c7afe3bb;ProflexFordDeviceAdapter;2022-06-23T15:22:50.222+01:00;2022-06-23T15:24:02.131+01:00
dce1bd19-dd6d-438c-a476-e95524080dd5;PWCD;5ab5b104-43c3-40db-b55e-f5ea4f1b631e;ProflexFordDeviceAdapter;2022-06-23T15:24:02.396+01:00;2022-06-23T15:25:17.214+01:00
5df250bc-8adb-4114-a3ca-bd7a4bd0b0fe;PWCD;4e86901f-7b63-4cdc-a382-74d3b326271a;ProflexFordDeviceAdapter;2022-06-23T15:25:17.909+01:00;2022-06-23T15:26:30.259+01:00
828353bd-c15a-48c0-a2c3-5baaa7d9ef55;PWCD;82b04c68-bcd6-441f-8cd0-8bc28f8d677b;ProflexFordDeviceAdapter;2022-06-23T15:26:30.548+01:00;2022-06-23T15:27:44.175+01:00
536b58a5-e7a8-453d-bf68-3ddf2862fc85;PWCD;be160d8e-98e2-4e5f-9a97-349aa7cbf305;ProflexFordDeviceAdapter;2022-06-23T15:27:44.938+01:00;2022-06-23T15:28:58.17+01:00
cab1b34c-1240-445d-870b-29da73e6dd23;PWCD;99cd8fee-09c8-4c75-8fc8-101b173e543a;ProflexFordDeviceAdapter;2022-06-23T15:28:58.944+01:00;2022-06-23T15:30:25.485+01:00
34741d38-9e38-4f3f-a0aa-3e49ee143951;PWCD;1a701771-d91d-462e-be43-0a8e4a5e6455;ProflexFordDeviceAdapter;2022-06-23T15:30:26.08+01:00;2022-06-23T15:31:52.379+01:00
a80c13d9-fedf-4f33-b45e-c3bb3e7ee5ce;PWCD;6c7218cf-40b9-41ff-a5c5-3fa7f3820b9e;ProflexFordDeviceAdapter;2022-06-23T15:31:52.595+01:00;2022-06-23T15:33:18.445+01:00
9118374c-cde4-4c06-8480-658c1fd53739;PWCD;c3c0d85f-3a10-4bc1-90bf-54b967c0d96d;ProflexFordDeviceAdapter;2022-06-23T15:33:19.093+01:00;2022-06-23T15:34:45.506+01:00
7729a218-bb40-4dda-bc42-41456c7cfb1d;PWCD;e4b17d91-a7d5-4217-9890-c859e84350fd;ProflexFordDeviceAdapter;2022-06-23T15:34:46.096+01:00;2022-06-23T15:36:12.521+01:00
23411cf1-4c6d-4bf4-81d3-51c46c0bf983;PWCD;5805fd4a-6664-4ac4-a22f-5296a981077e;ProflexFordDeviceAdapter;2022-06-23T15:52:31.114+01:00;2022-06-23T15:53:35.609+01:00
10b11bac-e599-422b-85a5-fbbe2f11d1e6;PWCD;31c05601-4501-44c7-8824-9c8675a80004;ProflexFordDeviceAdapter;2022-06-23T15:53:36.244+01:00;2022-06-23T15:54:39.994+01:00
2e2bfa08-b22a-4efb-be79-348ec1e69268;PWCD;229d55cb-e7fa-4a6c-9c4d-b3f080778b98;ProflexFordDeviceAdapter;2022-06-23T15:54:40.451+01:00;2022-06-23T15:55:43.607+01:00
a64d3d79-8e31-41ed-bfa3-ec0dcc3cd908;PWCD;4a3f1e4e-bd73-4b32-933b-d2ab1a06775c;ProflexFordDeviceAdapter;2022-06-23T15:55:44.117+01:00;2022-06-23T15:56:48.565+01:00
686e2eaf-30f1-4088-919e-6dfeca3d5896;PWCD;4ac407c2-2667-435f-8505-4e2755382640;ProflexFordDeviceAdapter;2022-06-23T15:56:49.355+01:00;2022-06-23T15:57:52.579+01:00
dc4f63c4-b8c7-4d26-b174-cb3250a11905;PWCD;e31c3565-59ff-46cb-9da2-51a65317556e;ProflexFordDeviceAdapter;2022-06-23T15:57:53.211+01:00;2022-06-23T15:58:56.649+01:00
4ad284e5-9dff-4c66-9c68-472ad01b1a74;PWCD;e139d23b-f9f9-4574-b3b8-68c4ba0c50cd;ProflexFordDeviceAdapter;2022-06-23T15:58:56.865+01:00;2022-06-23T16:00:00.531+01:00
859d9fd0-f00c-430f-9e82-a0050de09a5c;PWCD;e1bc7cd7-0907-4b64-9134-550930b0451e;ProflexFordDeviceAdapter;2022-06-23T16:00:01.225+01:00;2022-06-23T16:01:04.639+01:00
8632eb6f-6f07-476e-8b34-06b9076ba655;PWCD;76731c38-f5ab-482f-9479-a415ed0f4595;ProflexFordDeviceAdapter;2022-06-23T16:01:05.197+01:00;2022-06-23T16:02:08.641+01:00
3818177c-3438-4302-a1a2-3fc587f29ab6;PWCD;abf8e29d-5869-45e9-9d28-19984fef5d4c;ProflexFordDeviceAdapter;2022-06-23T16:02:09.265+01:00;2022-06-23T16:03:12.617+01:00
54bdee9f-6e4e-4323-984a-6172b5007e10;PWCD;db683407-3ffa-40e4-8b7f-3f6f23464049;ProflexFordDeviceAdapter;2022-06-23T16:03:13.217+01:00;2022-06-23T16:04:11.486+01:00
0a1472d3-5d82-40fc-a76d-4971c8931072;PWCD;ba859bfd-f288-4fcc-bc8e-9851a2336fb5;ProflexFordDeviceAdapter;2022-06-23T16:04:12.046+01:00;2022-06-23T16:05:09.799+01:00
6543f449-af42-41e3-8d6f-c4bd2676a53d;PWCD;fe9e54da-0a9b-4d80-8025-5a412479850f;ProflexFordDeviceAdapter;2022-06-23T16:05:10.218+01:00;2022-06-23T16:06:08.485+01:00
3f03444e-473c-4d61-b767-8ea98378792b;PWD;f2bb30df-7345-4e1f-bc7a-aef91b22513c;ProflexVWDeviceAdapter;2022-06-24T09:26:49.822+01:00;2022-06-24T09:27:28.35+01:00
d184df7a-910b-47f6-a928-1370cac649e6;PWD;2b7e4ae2-33f1-41c8-934b-7d5a0a47559b;ProflexFordDeviceAdapter;2022-06-24T09:26:49.841+01:00;2022-06-24T09:27:38.659+01:00
a53e7c5f-8e71-4705-a779-74300d3f11a0;PWD;62853af1-f1f8-4a80-ad19-ff94691972b5;ProflexVWDeviceAdapter;2022-06-24T09:27:29.254+01:00;2022-06-24T09:28:09.318+01:00
91c7a68f-cd75-41b7-ad16-db9af5ba988f;PWD;77673478-54d7-46c6-89be-b9c076b8b4c4;ProflexFordDeviceAdapter;2022-06-24T09:27:38.896+01:00;2022-06-24T09:28:32.594+01:00
60be2aa3-8a2d-4836-b35d-d8016a9db1a5;PWD;88f6f2d2-9380-4e99-89d1-a90d6b817b12;ProflexVWDeviceAdapter;2022-06-24T09:28:10.538+01:00;2022-06-24T09:28:50.351+01:00
3d6a81e8-1885-48a1-b132-0d189eb91caf;PWD;e5b87622-9f46-4cd6-bc52-4954512341d8;ProflexFordDeviceAdapter;2022-06-24T09:28:33.295+01:00;2022-06-24T09:29:26.625+01:00
dc1e7ca7-5121-4cd2-a876-065b8a74e778;PWD;ce5006b4-3283-4fd2-ae6a-29cb110874b7;ProflexVWDeviceAdapter;2022-06-24T09:28:51.444+01:00;2022-06-24T09:29:31.255+01:00
